text,source,part,Happiness_M,Sadness_M,Anger_M,Disgust_M,Fear_M,Pride_M,Valence_M,Arousal_M,Irony_M,norm_Happiness_M,norm_Sadness_M,norm_Anger_M,norm_Disgust_M,norm_Fear_M,norm_Pride_M,norm_Valence_M,norm_Arousal_M
Porażka oznacza dla naszej tenisistki stratę okazji na powiększenie dorobku pucharowego MEDIANARODOWE.COM Porażka Linette w finale WTA w Seulu - Media Narodowe,,46,1.0,2.0,1.0,1.0,1.0,1.0,2.4,2.4,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.35,0.35
"_users_ ale teraz jest mozliwosc szybkiego zakupu, w dodatku akurat pasuje bo migi trzeba wycofac. Wiecej okazji moze nie byc",twitter,46,1.8,1.4,1.0,1.0,1.4,1.0,3.0,1.6,0.0,0.2,0.09999999999999998,0.0,0.0,0.09999999999999998,0.0,0.5,0.15000000000000002
"Nie wiem, czy śmiać się czy płakać. Państwo z _users_ próbują udowodnić, że #PiS jest jak CDU, na którą głosują ""chłopi z Bawarii"". Szanowni, w Bawarii chłopi nie głosują na CDU, bo ta partia tam nie działa. To teren bardzo konserwatywnej siostry, CSU. To jest elementarz! _link_ ",twitter,46,1.0,2.0,3.6,1.8,1.8,1.0,1.6,3.6,1.0,0.0,0.25,0.65,0.2,0.2,0.0,0.15000000000000002,0.65
Zobaczcie szokująca różnicę między oficjalną liczbą zarażonych na jeden milion mieszkańców między Niemcami a Polską.,,46,1.0,2.0,1.8,1.6,2.4,1.0,2.2,2.2,0.0,0.0,0.25,0.2,0.15000000000000002,0.35,0.0,0.30000000000000004,0.30000000000000004
"Podziękowania za dobre półtorej godziny minionej nocy. Gdybym wiedział, ze to Was rusza wrzuciłbym jeszcze parę Mega drobiazgów od handlu poprzez konopie techniczne po statystyki rynku e-commerce...",twitter,46,3.0,1.0,1.0,1.0,1.0,1.4,4.2,2.2,0.0,0.5,0.0,0.0,0.0,0.0,0.09999999999999998,0.8,0.30000000000000004
Iran wydał nakaz aresztowania Donalda Trumpa za zabicie generała Kasema Sulejmaniego PANTARHEI24.COM PILNE!,,46,1.0,1.0,1.2,1.4,1.0,1.0,2.8,3.2,0.0,0.0,0.0,0.04999999999999999,0.09999999999999998,0.0,0.0,0.44999999999999996,0.55
"_users_ Hej, zbrodniarze, będziecie płacić za swoje zbrodnie: _link_ ",twitter,46,1.0,1.4,4.0,3.8,1.6,1.0,1.2,4.0,0.0,0.0,0.09999999999999998,0.75,0.7,0.15000000000000002,0.0,0.04999999999999999,0.75
"Jednym słowem zaangażować w s z y s t k i e zmysły, a nie tylko oczy lub __link__ narzędziowniki to edukacyjne materiały online stworzone z myślą przede wszystkim o nauczycielach, ale również rodzicach i dzieciach.",,46,2.8,1.0,1.2,1.4,1.0,2.4,4.2,3.0,0.0,0.44999999999999996,0.0,0.04999999999999999,0.09999999999999998,0.0,0.35,0.8,0.5
"_users_ No przecież ja się wczoraj w programie wypowiadałem siedząc obok Pana w studiu 😉 Inicjatywa należy do większości parlamentarnej, trzeba prawidłowo napisać ustawę o nazwach ulic!",twitter,46,2.0,1.4,2.0,1.8,1.0,1.2,3.4,2.8,4.0,0.25,0.09999999999999998,0.25,0.2,0.0,0.04999999999999999,0.6,0.44999999999999996
"Teraz wszyscy mówią o kilku otwartych kasynach, a nikt nie zapyta o dalsze zamknięcie kilkudziesięciu tysięcy restauracji.",,46,1.0,2.2,3.0,1.0,1.4,1.0,1.8,3.0,1.0,0.0,0.30000000000000004,0.5,0.0,0.09999999999999998,0.0,0.2,0.5
"Chcemy, żeby Praga i centrum tworzyły spójną całość.",,46,2.6,1.0,1.0,1.0,1.0,3.0,4.0,2.2,0.0,0.4,0.0,0.0,0.0,0.0,0.5,0.75,0.30000000000000004
"Ruch klimatyczny rośnie w siłę: o odejście od węgla do 2030 apelowaliśmy przed Szczytem Klimatycznym ze szczytu komina w Bełchatowie, a już jutro na całym świecie strajkować dla klimatu będą młodzi ludzie!",,46,3.2,1.4,1.2,1.2,1.6,3.8,4.4,3.6,0.0,0.55,0.09999999999999998,0.04999999999999999,0.04999999999999999,0.15000000000000002,0.7,0.8500000000000001,0.65
✌🏻 Za zdjęcie dziękuję Aleksandra Gajewska 🙏🏻 #sejm #warszawa #Poznań #Rzeczpospolita #Polska,,46,3.8,1.0,1.0,1.0,1.0,1.4,4.4,2.6,0.0,0.7,0.0,0.0,0.0,0.0,0.09999999999999998,0.8500000000000001,0.4
Szwecja: Mężczyzna porwany i torturowany godzinami.,,46,1.0,1.8,1.8,1.4,1.8,1.0,2.0,2.6,0.0,0.0,0.2,0.2,0.09999999999999998,0.2,0.0,0.25,0.4
"_users_ Czytać teksty przed, nie skomentowaniu. Kiedyś uczyli tego w GW.",twitter,46,1.0,1.0,2.2,1.6,1.0,1.0,2.4,2.0,3.0,0.0,0.0,0.30000000000000004,0.15000000000000002,0.0,0.0,0.35,0.25
_users_ aż się chce żyć :),twitter,46,2.6,1.2,1.0,1.0,1.0,1.0,3.8,2.6,2.0,0.4,0.04999999999999999,0.0,0.0,0.0,0.0,0.7,0.4
Elżbieta II pod opieką lekarzy. Media zwracają uwagę na „niepokojącą zmianę tonu” _link_ ,twitter,46,1.0,2.4,1.0,1.0,1.8,1.0,2.4,2.2,0.0,0.0,0.35,0.0,0.0,0.2,0.0,0.35,0.30000000000000004
Tak wygląda koniec lewackiego Nowego Wspaniałego Świata:))) _link_ ,twitter,46,2.6,1.0,3.0,2.0,1.0,2.0,2.8,3.6,3.0,0.4,0.0,0.5,0.25,0.0,0.25,0.44999999999999996,0.65
_users_ Nie przeczył temu akurat.,twitter,46,1.0,1.0,1.4,1.0,1.0,1.0,2.8,1.4,0.0,0.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.44999999999999996,0.09999999999999998
Po latach politycznych i sądowych sporów Sąd Najwyższy Wielkiej Brytanii wyraził niedawno zgodę na budowę trzeciego pasa na lotnisku Heathrow w Londynie. Ale przewidywane zmiany w ruchu lotniczym stwiają tę inwestycję pod znakiem zapytania _users_ 19.12. br,twitter,46,1.6,1.4,1.0,1.0,1.0,1.0,3.0,1.6,0.0,0.15000000000000002,0.09999999999999998,0.0,0.0,0.0,0.0,0.5,0.15000000000000002
"Marsz Niepodległości 2021. Kim jest Robert Bąkiewicz, człowiek, który tak zasłużył się władzy #PiS _link_ ",twitter,46,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.15000000000000002
"'Od lat stosowane modus operandi. Przejąć, wycisnąć i zamknąć'. Od jutra znika Nasza Klasa _link_ ",twitter,46,1.0,2.0,1.4,1.2,1.0,1.0,2.4,2.0,0.0,0.0,0.25,0.09999999999999998,0.04999999999999999,0.0,0.0,0.35,0.25
W najbliższej przyszłości nie ma planów otwarcia Bali dla turystów,twitter,46,1.0,2.0,1.0,1.0,1.0,1.0,2.4,1.8,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.35,0.2
"_users_ Tak, krytykowałem nie raz degresywność. Niestety rząd skomplikowane i wymagające delikatności problemy chce rozwiązywać siekierą a nie skalpelem",twitter,46,1.0,1.8,3.0,1.8,1.2,1.4,2.0,2.4,1.0,0.0,0.2,0.5,0.2,0.04999999999999999,0.09999999999999998,0.25,0.35
_users_ diabeł tkwi jak zwykle w szczegółach ogólne założenia to jedno praktyczne konsekwencje to drugie,twitter,46,1.0,1.0,1.6,1.0,1.2,1.0,2.4,2.0,0.0,0.0,0.0,0.15000000000000002,0.0,0.04999999999999999,0.0,0.35,0.25
"... ""a więc wojna"" (""Niebezpieczne związki"") _link_ ",twitter,46,1.0,1.4,1.0,1.0,1.8,1.0,2.6,2.2,0.0,0.0,0.09999999999999998,0.0,0.0,0.2,0.0,0.4,0.30000000000000004
"Bym ogrzewając mój dom nie zatruwała środowiska, mogła jeździć́ do pracy autobusem napędzanym czystym prądem.",,46,1.6,1.8,1.2,1.4,1.4,2.0,2.4,2.4,0.0,0.15000000000000002,0.2,0.04999999999999999,0.09999999999999998,0.09999999999999998,0.25,0.35,0.35
"Teraz pani Julia zajmuje się synkiem 24/7, więc rodzina musi żyć z jednej pensji.",,46,1.0,3.2,1.2,1.0,1.2,1.0,1.6,2.4,0.0,0.0,0.55,0.04999999999999999,0.0,0.04999999999999999,0.0,0.15000000000000002,0.35
🩸Różowa skrzyneczka to wsparcie osób menstruujących i przeciwdziałanie ubóstwu menstruacyjnemu!,,46,3.2,1.6,1.0,1.0,1.0,3.4,3.8,3.4,0.0,0.55,0.15000000000000002,0.0,0.0,0.0,0.6,0.7,0.6
"Jak podaje firma analityczna McKinsey ponad 75 proc. konsumentów w USA, w 2020 roku zmieniło swoje zwyczaje nabywcze, klienci chętnie przeszli na nowe marki i zrobili zwrot w kierunku zakupów online.",twitter,46,1.6,1.0,1.0,1.0,1.0,1.0,3.2,2.0,0.0,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.55,0.25
ZRZUTKA.PL Zbieramy na dom dla pani Marii i jej dzieci!!,,46,2.8,2.0,1.0,1.0,1.2,2.4,3.8,3.6,0.0,0.44999999999999996,0.25,0.0,0.0,0.04999999999999999,0.35,0.7,0.65
"_users_ Tak panie pośle. Oczywiście włamanie na konto nastąpiło, zaznaczyłam to niech się pan nie obawia.",twitter,46,1.0,1.2,2.4,1.8,1.4,1.2,2.2,2.8,2.0,0.0,0.04999999999999999,0.35,0.2,0.09999999999999998,0.04999999999999999,0.30000000000000004,0.44999999999999996
"Gdyby ludzie wiedzieli, jakiej jakości mięso jedzą (i co w nim jest) oraz jak zostało pozyskane, spożycie spadłoby na łeb, na szyję - a i tak spada, tyle że wolniej. _link_ ",twitter,46,1.0,2.2,2.6,2.8,1.4,1.2,1.8,3.2,0.0,0.0,0.30000000000000004,0.4,0.44999999999999996,0.09999999999999998,0.04999999999999999,0.2,0.55
"29 września 2022 r., Hansei, spotkania B2B Poland-Korea, Warszawa",twitter,46,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.09999999999999998
"Gdy porównać potencjały początkowe trzeba uczciwie powiedzieć, że Obajtek zrobił Nieporównywalnie większy skok.",,46,1.4,1.0,1.2,1.0,1.0,1.2,3.0,1.8,1.0,0.09999999999999998,0.0,0.04999999999999999,0.0,0.0,0.04999999999999999,0.5,0.2
_users_ To jest ciekawe pytanie. Ale mam poczucie że u nas powrót dzieci do szkół podbił bardzo statystki. Może mamy więcej wielopokoleniowych gospodarstw domowych?,twitter,46,1.8,1.0,1.0,1.0,1.0,1.0,3.2,1.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.55,0.2
Epidemia dotyczy nas wszystkich i wszyscy mamy obowiązek ją powstrzymać - dla siebie i dla następnych pokoleń.,,46,1.0,2.4,1.4,1.2,2.6,3.4,2.2,3.0,0.0,0.0,0.35,0.09999999999999998,0.04999999999999999,0.4,0.6,0.30000000000000004,0.5
_users_ Ochłoń. Ja dbam o informatorow :),twitter,46,2.6,1.0,1.8,1.6,1.0,1.2,3.2,2.6,3.0,0.4,0.0,0.2,0.15000000000000002,0.0,0.04999999999999999,0.55,0.4
"Tak ""Wiadomości"" TVP relacjonowały festiwal w Gdyni. ""Jestem wściekły"" _link_ ",twitter,46,1.0,1.0,2.0,1.0,1.0,1.0,2.4,2.4,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.35
"Ku chwalę, wolności, bezpieczeństwa, za wolność Waszą i Moją.",youtube,46,2.8,1.2,1.0,1.0,1.0,4.2,4.0,3.4,0.0,0.44999999999999996,0.04999999999999999,0.0,0.0,0.0,0.8,0.75,0.6
_users_ w każdej wersji podejmij głodówkę ze trzy dni na oczyszczenie organizmu ze stresów wyborczych,twitter,46,2.2,1.2,1.6,1.6,1.0,1.0,2.6,2.2,3.0,0.30000000000000004,0.04999999999999999,0.15000000000000002,0.15000000000000002,0.0,0.0,0.4,0.30000000000000004
_users_ Wskazuje na hipokryzje autora wpisu.,twitter,46,1.0,1.2,2.4,2.2,1.0,1.0,2.0,2.2,0.0,0.0,0.04999999999999999,0.35,0.30000000000000004,0.0,0.0,0.25,0.30000000000000004
"_users_ Nie,zawsze miałam psa i zawsze ze schroniska.Z psem jest kontakt,z kotem już nie taki.Pies zawsze zareaguje na człowieka a kot tylko chyba jak mu się zechce.Ale bardzo,bardzo lubię przyglądać się kotom i lubię je na odległość.Nie bardzo lubię ich ostrych pazurków.",twitter,46,2.4,1.0,1.0,1.6,1.0,2.2,3.6,2.2,0.0,0.35,0.0,0.0,0.15000000000000002,0.0,0.30000000000000004,0.65,0.30000000000000004
Atak nożownika w londyńskim meczecie. Jedna osoba ranna _link_ via _users_ ,twitter,46,1.0,2.6,2.0,1.6,1.8,1.0,2.0,2.6,0.0,0.0,0.4,0.25,0.15000000000000002,0.2,0.0,0.25,0.4
"Lasom Państwowym trudno byłoby otwarcie sprzeciwić się ochronie przyrody, bo to może być zabójcze dla ich wizerunku.",,46,1.0,1.6,1.6,1.6,1.4,1.0,2.0,2.6,1.0,0.0,0.15000000000000002,0.15000000000000002,0.15000000000000002,0.09999999999999998,0.0,0.25,0.4
"Rząd _users_ udowadnia, jak ważne jest nadal korzystanie z ludzkich zasobów intelektualnych. Technologia pomaga, ale umiejętnie wykorzystywana. Potrafi przypomnieć o obostrzeniach, można dzięki niej sprawdzić też jakie przepisy się podpisało. #Inteligencja _link_ ",twitter,46,2.4,1.0,1.4,1.4,1.0,1.8,3.2,2.4,1.0,0.35,0.0,0.09999999999999998,0.09999999999999998,0.0,0.2,0.55,0.35
"W sobotę w Warszawie, Wrocławiu, Katowicach oraz Białymstoku zorganizowaliśmy i zorganizowałyśmy przedwyborcze pikiety, aby zjednoczyć ludzi w walce o klimat.",,46,3.0,1.2,1.2,1.0,1.0,3.8,4.2,3.2,0.0,0.5,0.04999999999999999,0.04999999999999999,0.0,0.0,0.7,0.8,0.55
"Zapraszamy serdecznie dziś na godzinę 14:00 na Forum Niepodległości 2022 [II edycja] na panel o tytule: ""Czy lewica ma monopol na trzeci sektor?""",,46,2.4,1.0,1.0,1.0,1.0,1.0,3.8,2.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.7,0.25
To chyba byla ukrainska rakieta😀 Te zdjecia trzeba by bardzo zachowac sciagac screeny bo to potem posciagaja z netu i za kilka nie bedzie dowodow tego przedstawienia😀,youtube,46,1.8,1.2,2.2,2.0,1.2,1.4,2.4,3.0,4.0,0.2,0.04999999999999999,0.30000000000000004,0.25,0.04999999999999999,0.09999999999999998,0.35,0.5
"Ogromne podziękowania dla Pana z Dzierżoniowa, który wskazał mi dobrą trasę przez zaśnieżone Góry Sowie❄️ Ależ było pięknie!",,46,4.4,1.0,1.0,1.0,1.0,1.4,4.8,3.8,0.0,0.8500000000000001,0.0,0.0,0.0,0.0,0.09999999999999998,0.95,0.7
Życzenia od Przyjaciół z Kazachstanu _link_ ,twitter,46,3.0,1.0,1.0,1.0,1.0,1.0,4.0,2.4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.75,0.35
_users_ Jeszcze chwilka. Sprawdzamy skrzynkę z narzędziami😉,twitter,46,2.6,1.0,1.0,1.0,1.0,1.0,3.8,2.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.7,0.25
A co pan powie na takie daty.,youtube,46,1.0,1.0,1.2,1.0,1.0,1.0,2.8,1.6,0.0,0.0,0.0,0.04999999999999999,0.0,0.0,0.0,0.44999999999999996,0.15000000000000002
"Jest to każda osoba, która dołączyła do wolontariatu - w roli Wolontariusza lub Lidera.",,46,2.0,1.0,1.0,1.0,1.0,1.4,3.4,1.8,0.0,0.25,0.0,0.0,0.0,0.0,0.09999999999999998,0.6,0.2
"Chciałbym żeby była w Kancelarii Prezydenta pełnomocnikiem osób wykluczonych, które powinny być w absolutnym centrum zainteresowania prezydenta, bo wspólnota jest tak silna, jak najsłabszy w niej.",,46,1.6,1.8,1.2,1.4,1.0,2.6,3.0,2.0,0.0,0.15000000000000002,0.2,0.04999999999999999,0.09999999999999998,0.0,0.4,0.5,0.25
Znów na urzędzie zasiadać będzie biurokrata – hamujący przedsiębiorczość pasożyt” brzmi dziś niemal jak proroctwo.,,46,1.0,1.6,3.4,2.4,1.6,1.0,1.6,3.0,0.0,0.0,0.15000000000000002,0.6,0.35,0.15000000000000002,0.0,0.15000000000000002,0.5
"Jak przybliżyć im historie ludzi, którzy stali się numerami, którzy gdzieś daleko zostawili rodziny, bliskich, a tam walczyli o życie?",,46,1.0,3.0,2.0,1.0,1.0,1.4,2.0,2.6,0.0,0.0,0.5,0.25,0.0,0.0,0.09999999999999998,0.25,0.4
Ale może nam uratować życie!,,46,3.0,1.2,1.4,1.0,1.6,2.0,3.2,3.2,0.0,0.5,0.04999999999999999,0.09999999999999998,0.0,0.15000000000000002,0.25,0.55,0.55
"Tak, wiem, że stwierdzenie tego niemiłosiernie razi PiS. Ale: To są największe i najszersze demonstracje w dziejach Polski. Obejmują metropolie, duże, małe i najmniejsze miasta. To jest fakt. Tak oceni to historia.",twitter,46,2.2,1.4,1.6,1.4,1.0,2.6,3.0,2.2,0.0,0.30000000000000004,0.09999999999999998,0.15000000000000002,0.09999999999999998,0.0,0.4,0.5,0.30000000000000004
"Przesłanie na weekend dla Szczecina: pamiętajmy, że to nie Pis jest mocny, tylko podzielona opozycja słaba. _link_ ",twitter,46,1.0,2.2,1.8,1.6,1.2,1.0,2.2,2.6,0.0,0.0,0.30000000000000004,0.2,0.15000000000000002,0.04999999999999999,0.0,0.30000000000000004,0.4
_users_ Nie ma wyłączeń proszę szanownej Pani.,twitter,46,1.0,1.0,1.8,1.0,1.0,1.0,2.4,2.0,2.0,0.0,0.0,0.2,0.0,0.0,0.0,0.35,0.25
Przyklejcie kartkę na lodówkę.,,46,1.4,1.0,1.0,1.0,1.0,1.0,3.2,1.6,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.55,0.15000000000000002
Te ławeczki pod polską flagą za 2 mln zł to kupiono na poczet tych 6 bln reparacji?,twitter,46,1.2,1.2,2.6,2.4,1.0,1.0,1.8,3.0,5.0,0.04999999999999999,0.04999999999999999,0.4,0.35,0.0,0.0,0.2,0.5
A już dziś ok południa zaczyna się blok głosowań - wtedy rozstrzygną się dalsze losy projektu #legalnaaborcja #bezkompromisów #legalnaaborcja2022 _link_ ,twitter,46,1.8,1.2,1.0,1.0,1.4,2.2,3.6,2.6,0.0,0.2,0.04999999999999999,0.0,0.0,0.09999999999999998,0.30000000000000004,0.65,0.4
"_users_ Ale uj cię to obchodzi kogo i co ja cytuję. To ty masz coś z banią skoro Ci to nie pasuje, a i tak followujesz hahah.",twitter,46,1.2,1.2,4.4,2.2,1.0,1.0,1.2,3.6,0.0,0.04999999999999999,0.04999999999999999,0.8500000000000001,0.30000000000000004,0.0,0.0,0.04999999999999999,0.65
_users_ Na Covid też - 90 tys.,twitter,46,1.0,1.8,1.2,1.0,1.6,1.0,2.4,1.8,0.0,0.0,0.2,0.04999999999999999,0.0,0.15000000000000002,0.0,0.35,0.2
A Pis to znów rozda i tak w koło.,youtube,46,1.0,2.2,3.6,2.6,1.2,1.0,1.4,3.0,0.0,0.0,0.30000000000000004,0.65,0.4,0.04999999999999999,0.0,0.09999999999999998,0.5
"„W przypadku tragedii ludzkich związanych z sytuacją w Morii, jest naszym moralnym obowiązkiem, aby pomóc osobom dotkniętym nieszczęściem” – pisze _users_ , w odpowiedzi na Apel org. społ. o przyjęcie uchodźców z obozu #Moria _users_ 👉 Więcej: _link_ ",twitter,46,1.0,1.8,1.2,1.0,1.0,1.8,2.8,2.4,0.0,0.0,0.2,0.04999999999999999,0.0,0.0,0.2,0.44999999999999996,0.35
"PACZKOWE pomaganie opiera się na idei mądrej pomocy - chcemy, aby wszyscy sobie radzili w życiu, dlatego pomagamy im odnaleźć to, co mają w sobie najpiękniejsze.",,46,3.2,1.0,1.0,1.0,1.0,3.2,4.2,2.4,0.0,0.55,0.0,0.0,0.0,0.0,0.55,0.8,0.35
"Z reguły Polska eksportuje około 1 miliona ton jabłek rocznie, w tym 30% wewnątrz i 70% poza UE.",twitter,47,2.4,1.0,1.0,1.0,1.0,2.4,3.8,1.4,0.0,0.35,0.0,0.0,0.0,0.0,0.35,0.7,0.09999999999999998
"_users_ Sądzę, że to głównie on to powinien wziąć pod uwagę. Nikt mu nie każe płacić najmniejszego ZUS-u.",twitter,47,1.0,1.2,2.6,1.8,1.4,1.4,1.8,2.4,1.0,0.0,0.04999999999999999,0.4,0.2,0.09999999999999998,0.09999999999999998,0.2,0.35
"„Polska firma odzieżowa LPP podjęła decyzję o sprzedaży zarejestrowanych w Rosji spółek Re Trading OOO oraz LLC Re Development” - napisał zarząd LPP w . Firma jest właścicielem marek Reserved, Cropp, House, Mohito i Sinsay.",twitter,47,1.8,1.2,1.4,1.4,1.2,1.6,2.6,1.6,0.0,0.2,0.04999999999999999,0.09999999999999998,0.09999999999999998,0.04999999999999999,0.15000000000000002,0.4,0.15000000000000002
"Prof. Zbigniew Rau w wywiadzie dla ""Gazety Polskiej"": Zmiany na Białorusi są nieodwracalne | _link_ ",twitter,47,1.4,2.6,1.6,1.0,2.2,1.8,2.0,2.2,0.0,0.09999999999999998,0.4,0.15000000000000002,0.0,0.30000000000000004,0.2,0.25,0.30000000000000004
"Podpowiadam koleżankom i kolegom z PiS: ""Trump, którego wybraliśmy, zawiódł nas."" _link_ ",twitter,47,1.2,2.2,2.2,1.8,1.6,1.6,2.0,2.4,3.0,0.04999999999999999,0.30000000000000004,0.30000000000000004,0.2,0.15000000000000002,0.15000000000000002,0.25,0.35
_users_ Dzięki Farmerze:),twitter,47,3.6,1.0,1.4,1.0,1.0,2.2,4.0,2.2,1.0,0.65,0.0,0.09999999999999998,0.0,0.0,0.30000000000000004,0.75,0.30000000000000004
_users_ Z własnego doświadczenia...?,twitter,47,1.0,1.6,2.0,2.0,1.2,1.2,2.0,2.0,2.0,0.0,0.15000000000000002,0.25,0.25,0.04999999999999999,0.04999999999999999,0.25,0.25
"PGE Górnictwo i Energetyka Konwencjonalna, spółka z grupy PGE, będzie kontynuowała przygotowania projektu nowego źródła niskoemisyjnego w Elektrowni Rybnik w wariancie bloku gazowo-parowego o mocy około 800 MW.",twitter,47,2.4,1.0,1.0,1.0,1.0,2.6,3.8,1.4,0.0,0.35,0.0,0.0,0.0,0.0,0.4,0.7,0.09999999999999998
"Podwójny sondaż dla Rzeczpospolita pokazuje, że PSL i SLD - partie tworzące Koalicję Europejską - zachowują swoją tożsamość po utworzeniu Koalicji.",,47,2.2,1.0,1.0,1.0,1.0,2.6,3.8,1.6,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,0.4,0.7,0.15000000000000002
_users_ a ilu potwierdziło ze ja przyjęło do własnej kieszeni?,twitter,47,1.0,1.6,2.8,2.2,1.4,1.0,2.0,2.4,1.0,0.0,0.15000000000000002,0.44999999999999996,0.30000000000000004,0.09999999999999998,0.0,0.25,0.35
"Wygrać starcia z GRU nie udało się w ostatnich latach ani Amerykanom, ani Brytyjczykom. Nie przypadkiem my to zwycięstwo odnieśliśmy niemal dokładnie w 100. rocznicę Bitwy Warszawskiej. Apeluję o wypłatę premii dla pana prezydenta oraz p. Kamińskiego jako nadzorcy służb. _link_ ",twitter,47,3.6,1.0,1.0,1.0,1.0,4.0,4.0,2.6,0.0,0.65,0.0,0.0,0.0,0.0,0.75,0.75,0.4
"Olga Tokarczuk laureatką Nagrody Nobla📖 Wielki dzień, ogromna radość, najszczersze gratulacje i wyrazy uznania.",,47,4.6,1.0,1.0,1.0,1.0,4.6,4.8,3.6,0.0,0.8999999999999999,0.0,0.0,0.0,0.0,0.8999999999999999,0.95,0.65
"Protesty w całej Polsce, tłum w Warszawie, to nic, trzeba zamknąć cmentarze, bo spokojni ludzie chcą odwiedzić groby najbliższych. Władza standardowo, silni wobec słabych, a słabi wobec silnych. Czekam na zdjęcie Kaczyńskiego wjeżdżającego w niedzielę bez trybu, ja idę dziś.",twitter,47,1.0,2.2,3.6,2.8,2.0,1.2,1.2,3.6,2.0,0.0,0.30000000000000004,0.65,0.44999999999999996,0.25,0.04999999999999999,0.04999999999999999,0.65
"""NSDAP gwałtownie atakowała „zepsute i zdegenerowane plutokracje Zachodu”, skądinąd z nieskrywaną sympatią obserwowała bolszewicki eksperyment w Rosji. Hitler wielokrotnie wypowiadał się w duchu prosowieckim..."" _link_ ",twitter,47,1.0,1.8,2.8,2.6,2.4,1.0,2.0,2.8,0.0,0.0,0.2,0.44999999999999996,0.4,0.35,0.0,0.25,0.44999999999999996
"#DEBATADNIA o 19.50 w _users_ - czy Polska kupi więcej #AstraZeneca - czy sprawa #Obajtek jest zamknięta  1/ _users_ 2/ _users_ 3/ dr L. Borkowski, A.Kieruzal, D.Zyśk _link_ ",twitter,47,1.4,1.0,1.2,1.0,1.8,1.6,3.0,2.0,0.0,0.09999999999999998,0.0,0.04999999999999999,0.0,0.2,0.15000000000000002,0.5,0.25
"Wczoraj wieczorem, przeglądając internet, natrafiłem na poruszającą do głębi rozmowę dwóch kobiet, które mam zaszczyt znać.",,47,3.4,1.4,1.0,1.0,1.0,4.4,4.0,3.0,0.0,0.6,0.09999999999999998,0.0,0.0,0.0,0.8500000000000001,0.75,0.5
"Wielka Brytania podnosi stopień zagrożenia terrorystycznego. Ma to charakter zapobiegawczy po atakach we Francji i Austrii, bez konkretnej przesłanki.",twitter,47,1.0,1.6,1.0,1.2,3.2,1.0,2.4,2.6,0.0,0.0,0.15000000000000002,0.0,0.04999999999999999,0.55,0.0,0.35,0.4
Trochę podobny do Nawałki... 😉 NCZAS.COM Oto nowy trener naszych piłkarzy.,,47,2.6,1.0,1.4,1.6,1.0,2.2,3.8,2.2,2.0,0.4,0.0,0.09999999999999998,0.15000000000000002,0.0,0.30000000000000004,0.7,0.30000000000000004
"Danie Dudziedwóch lat bez prawa reelekcji, to jedna z najbardziej brutalnych recenzji tej nieszczęsnej prezydentury.",twitter,47,1.2,2.0,3.2,3.2,1.2,1.0,1.4,3.2,1.0,0.04999999999999999,0.25,0.55,0.55,0.04999999999999999,0.0,0.09999999999999998,0.55
"_users_ Pytanie, co zrobią elektoraty liberalne i lewicowe w pierwszej turze, jeśli byłby jeden kandydat opozycji. W drugiej turze, to zawsze jest wybór mniejszego zła.",twitter,47,1.0,1.8,2.0,1.2,2.6,1.0,2.0,2.4,0.0,0.0,0.2,0.25,0.04999999999999999,0.4,0.0,0.25,0.35
"Dwa mecze, komplet punktów i pierwsze miejsce w grupie UEFA Europa League!",,47,4.8,1.0,1.0,1.0,1.0,4.6,5.0,3.2,0.0,0.95,0.0,0.0,0.0,0.0,0.8999999999999999,1.0,0.55
"Pomimo dobrej ceny surowca, rosnące ceny pasz przyczyniają się do osłabienia sytuacji finansowej gospodarstw mlecznych i pogorszenia rentowności",twitter,47,1.0,2.6,1.4,1.0,2.6,1.0,2.0,2.2,0.0,0.0,0.4,0.09999999999999998,0.0,0.4,0.0,0.25,0.30000000000000004
Pozwoliło to zdiagnozować poważny problem w powojennej Polsce i… no właśnie… czy pozwoliło go rozwiązać?,,47,1.2,2.4,1.4,1.2,1.6,1.4,2.4,2.4,1.0,0.04999999999999999,0.35,0.09999999999999998,0.04999999999999999,0.15000000000000002,0.09999999999999998,0.35,0.35
